Serviço;Operadora;UF;UF_nome;Ano;Indicador;Calculo;Alternativas;Nota;Posição;Ranking
Telefonia Móvel Pós-paga;Tim;SC;Santa Catarina;2015;Cobrança;Média Indicadores;;6.91;23º;2
Telefonia Móvel Pós-paga;Total;SC;Santa Catarina;2015;Cobrança;Média Indicadores;;7.18;5º;
Telefonia Móvel Pós-paga;Vivo;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;7.63;7º;1
Telefonia Móvel Pós-paga;Oi;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;6.67;8º;2
Telefonia Móvel Pós-paga;Claro;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;6.29;20º;3
Telefonia Móvel Pós-paga;Tim;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;5.7;23º;4
Telefonia Móvel Pós-paga;Total;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;6.53;11º;
Telefonia Móvel Pós-paga;Vivo;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;7.52;4º;1
Telefonia Móvel Pós-paga;Claro;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;6.79;11º;2
Telefonia Móvel Pós-paga;Oi;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;6.48;7º;3
Telefonia Móvel Pós-paga;Tim;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;6.26;23º;3
Telefonia Móvel Pós-paga;Total;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;6.77;5º;
Telefonia Móvel Pós-paga;Vivo;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;7.63;6º;1
Telefonia Móvel Pós-paga;Claro;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;6.7;16º;2
Telefonia Móvel Pós-paga;Oi;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;6.55;11º;2
Telefonia Móvel Pós-paga;Tim;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;6.05;23º;3
Telefonia Móvel Pós-paga;Total;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;6.71;14º;
Telefonia Móvel Pré-paga;Total;SC;Santa Catarina;2015;Atendimento Telefônico;Média Indicadores;;6.06;5º;
Telefonia Móvel Pré-paga;Claro;SC;Santa Catarina;2015;Atendimento Telefônico;Média Indicadores;;6.47;11º;
Telefonia Móvel Pré-paga;Oi;SC;Santa Catarina;2015;Atendimento Telefônico;Média Indicadores;;5.66;17º;
Telefonia Móvel Pré-paga;Tim;SC;Santa Catarina;2015;Atendimento Telefônico;Média Indicadores;;6.12;17º;
Telefonia Móvel Pré-paga;Vivo;SC;Santa Catarina;2015;Atendimento Telefônico;Média Indicadores;;5.82;10º;
Telefonia Móvel Pré-paga;Total;SC;Santa Catarina;2015;Canais de Atendimento;Média Indicadores;;6.89;8º;
Telefonia Móvel Pré-paga;Claro;SC;Santa Catarina;2015;Canais de Atendimento;Média Indicadores;;7.24;10º;
Telefonia Móvel Pré-paga;Oi;SC;Santa Catarina;2015;Canais de Atendimento;Média Indicadores;;6.81;10º;
Telefonia Móvel Pré-paga;Tim;SC;Santa Catarina;2015;Canais de Atendimento;Média Indicadores;;6.79;16º;
Telefonia Móvel Pré-paga;Vivo;SC;Santa Catarina;2015;Canais de Atendimento;Média Indicadores;;6.86;13º;
Telefonia Móvel Pré-paga;Total;SC;Santa Catarina;2015;Capacidade de Resolução;Média Indicadores;;4.66;19º;
Telefonia Móvel Pré-paga;Claro;SC;Santa Catarina;2015;Capacidade de Resolução;Média Indicadores;;5.06;12º;
Telefonia Móvel Pré-paga;Oi;SC;Santa Catarina;2015;Capacidade de Resolução;Média Indicadores;;4.26;26º;
Telefonia Móvel Pré-paga;Tim;SC;Santa Catarina;2015;Capacidade de Resolução;Média Indicadores;;4.47;26º;
Telefonia Móvel Pré-paga;Vivo;SC;Santa Catarina;2015;Capacidade de Resolução;Média Indicadores;;5.01;18º;
Telefonia Móvel Pré-paga;Vivo;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;7.33;12º;1
Telefonia Móvel Pré-paga;Claro;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;6.93;14º;2
Telefonia Móvel Pré-paga;Oi;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;7.07;9º;2
Telefonia Móvel Pré-paga;Tim;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;5.94;25º;3
Telefonia Móvel Pré-paga;Total;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;6.56;19º;
Telefonia Móvel Pré-paga;Claro;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;6.9;12º;1
Telefonia Móvel Pré-paga;Oi;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;6.57;14º;1
Telefonia Móvel Pré-paga;Tim;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;6.56;23º;1
Telefonia Móvel Pré-paga;Vivo;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;6.83;13º;1
Telefonia Móvel Pré-paga;Total;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;6.68;11º;
Telefonia Móvel Pré-paga;Claro;SC;Santa Catarina;2015;Recarga;Média Indicadores;;7.02;9º;1
Telefonia Móvel Pré-paga;Oi;SC;Santa Catarina;2015;Recarga;Média Indicadores;;6.81;8º;2
Telefonia Móvel Pré-paga;Tim;SC;Santa Catarina;2015;Recarga;Média Indicadores;;6.66;21º;2
Telefonia Móvel Pré-paga;Vivo;SC;Santa Catarina;2015;Recarga;Média Indicadores;;6.69;13º;2
Telefonia Móvel Pré-paga;Total;SC;Santa Catarina;2015;Recarga;Média Indicadores;;6.76;10º;
Telefonia Móvel Pré-paga;Claro;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;6.92;15º;1
Telefonia Móvel Pré-paga;Oi;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;6.73;13º;1
Telefonia Móvel Pré-paga;Vivo;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;6.86;16º;1
Telefonia Móvel Pré-paga;Tim;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;6.35;24º;2
Telefonia Móvel Pré-paga;Total;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;6.61;15º;
TV por Assinatura;Total;SC;Santa Catarina;2015;Atendimento Telefônico;Média Indicadores;;6.54;20º;
TV por Assinatura;Blue;SC;Santa Catarina;2015;Atendimento Telefônico;Média Indicadores;;6.34;5º;
TV por Assinatura;Claro;SC;Santa Catarina;2015;Atendimento Telefônico;Média Indicadores;;6.85;15º;
TV por Assinatura;GVT;SC;Santa Catarina;2015;Atendimento Telefônico;Média Indicadores;;7.05;12º;
TV por Assinatura;NET;SC;Santa Catarina;2015;Atendimento Telefônico;Média Indicadores;;6.53;15º;
TV por Assinatura;Oi;SC;Santa Catarina;2015;Atendimento Telefônico;Média Indicadores;;5.79;9º;
TV por Assinatura;Sky;SC;Santa Catarina;2015;Atendimento Telefônico;Média Indicadores;;6.86;1º;
TV por Assinatura;Total;SC;Santa Catarina;2015;Canais de Atendimento;Média Indicadores;;7.05;19º;
TV por Assinatura;Blue;SC;Santa Catarina;2015;Canais de Atendimento;Média Indicadores;;7.05;5º;
TV por Assinatura;Claro;SC;Santa Catarina;2015;Canais de Atendimento;Média Indicadores;;7.54;4º;
TV por Assinatura;GVT;SC;Santa Catarina;2015;Canais de Atendimento;Média Indicadores;;7.59;12º;
TV por Assinatura;NET;SC;Santa Catarina;2015;Canais de Atendimento;Média Indicadores;;7.05;11º;
TV por Assinatura;Oi;SC;Santa Catarina;2015;Canais de Atendimento;Média Indicadores;;6.2;13º;
TV por Assinatura;Sky;SC;Santa Catarina;2015;Canais de Atendimento;Média Indicadores;;7.32;1º;
TV por Assinatura;Total;SC;Santa Catarina;2015;Capacidade de Resolução;Média Indicadores;;6.55;13º;
TV por Assinatura;Blue;SC;Santa Catarina;2015;Capacidade de Resolução;Média Indicadores;;6.44;5º;
TV por Assinatura;Claro;SC;Santa Catarina;2015;Capacidade de Resolução;Média Indicadores;;6.8;16º;
TV por Assinatura;GVT;SC;Santa Catarina;2015;Capacidade de Resolução;Média Indicadores;;6.94;8º;
TV por Assinatura;NET;SC;Santa Catarina;2015;Capacidade de Resolução;Média Indicadores;;6.63;11º;
TV por Assinatura;Oi;SC;Santa Catarina;2015;Capacidade de Resolução;Média Indicadores;;6.02;9º;
TV por Assinatura;Sky;SC;Santa Catarina;2015;Capacidade de Resolução;Média Indicadores;;6.61;1º;
TV por Assinatura;Claro;SC;Santa Catarina;2015;Cobrança;Média Indicadores;;8.1;2º;1
TV por Assinatura;Blue;SC;Santa Catarina;2015;Cobrança;Média Indicadores;;7.97;3º;2
TV por Assinatura;GVT;SC;Santa Catarina;2015;Cobrança;Média Indicadores;;7.74;5º;3
TV por Assinatura;NET;SC;Santa Catarina;2015;Cobrança;Média Indicadores;;7.49;14º;3
TV por Assinatura;Sky;SC;Santa Catarina;2015;Cobrança;Média Indicadores;;7.8;2º;3
TV por Assinatura;Oi;SC;Santa Catarina;2015;Cobrança;Média Indicadores;;7.12;8º;4
TV por Assinatura;Total;SC;Santa Catarina;2015;Cobrança;Média Indicadores;;7.61;5º;
TV por Assinatura;Sky;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;8.52;3º;1
TV por Assinatura;NET;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;8.29;11º;2
TV por Assinatura;Claro;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;8;11º;3
TV por Assinatura;GVT;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;7.86;9º;3
TV por Assinatura;Oi;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;7.84;10º;3
TV por Assinatura;Blue;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;6.94;5º;4
TV por Assinatura;Total;SC;Santa Catarina;2015;Funcionamento;Média Indicadores;;8.14;12º;
TV por Assinatura;Sky;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;7.68;1º;1
TV por Assinatura;Blue;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;7.21;3º;2
TV por Assinatura;Claro;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;7.5;11º;2
TV por Assinatura;GVT;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;7.32;9º;2
TV por Assinatura;NET;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;7.23;8º;2
TV por Assinatura;Oi;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;6.61;10º;3
TV por Assinatura;Total;SC;Santa Catarina;2015;Oferta e Contratação;Média Indicadores;;7.26;17º;
TV por Assinatura;Total;SC;Santa Catarina;2015;Reparo e Instalação;Média Indicadores;;7.5;7º;
TV por Assinatura;Blue;SC;Santa Catarina;2015;Reparo e Instalação;Média Indicadores;;6.85;3º;
TV por Assinatura;Claro;SC;Santa Catarina;2015;Reparo e Instalação;Média Indicadores;;7.91;10º;
TV por Assinatura;GVT;SC;Santa Catarina;2015;Reparo e Instalação;Média Indicadores;;7.88;4º;
TV por Assinatura;NET;SC;Santa Catarina;2015;Reparo e Instalação;Média Indicadores;;7.69;5º;
TV por Assinatura;Oi;SC;Santa Catarina;2015;Reparo e Instalação;Média Indicadores;;6.95;10º;
TV por Assinatura;Sky;SC;Santa Catarina;2015;Reparo e Instalação;Média Indicadores;;7.22;5º;
TV por Assinatura;Sky;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;7.41;2º;1
TV por Assinatura;Claro;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;7.27;16º;2
TV por Assinatura;NET;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;7.19;10º;2
TV por Assinatura;GVT;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;6.99;10º;3
TV por Assinatura;Blue;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;6.6;5º;4
TV por Assinatura;Oi;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;6.79;10º;4
TV por Assinatura;Total;SC;Santa Catarina;2015;Satisfação Geral;Média Indicadores;;7.15;16º;
Banda Larga Fixa;Total;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;6.1;10º;
Banda Larga Fixa;GVT;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;7.42;2º;
Banda Larga Fixa;NET;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;6.61;10º;
Banda Larga Fixa;Oi;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;5.05;19º;
Banda Larga Fixa;Total;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;6.76;10º;
Banda Larga Fixa;GVT;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;7.84;3º;
Banda Larga Fixa;NET;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;7.21;6º;
Banda Larga Fixa;Oi;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;5.83;20º;
Banda Larga Fixa;Total;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;5.85;14º;
Banda Larga Fixa;GVT;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;7.08;3º;
Banda Larga Fixa;NET;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;6.03;14º;
Banda Larga Fixa;Oi;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;5.05;19º;
Banda Larga Fixa;GVT;SE;Sergipe;2015;Cobrança;Média Indicadores;;7.81;2º;1
Banda Larga Fixa;NET;SE;Sergipe;2015;Cobrança;Média Indicadores;;7.26;19º;2
Banda Larga Fixa;Oi;SE;Sergipe;2015;Cobrança;Média Indicadores;;6.33;19º;3
Banda Larga Fixa;Total;SE;Sergipe;2015;Cobrança;Média Indicadores;;7.05;12º;
Banda Larga Fixa;GVT;SE;Sergipe;2015;Funcionamento;Média Indicadores;;7.61;3º;1
Banda Larga Fixa;NET;SE;Sergipe;2015;Funcionamento;Média Indicadores;;7.63;3º;1
Banda Larga Fixa;Oi;SE;Sergipe;2015;Funcionamento;Média Indicadores;;5.91;15º;2
Banda Larga Fixa;Total;SE;Sergipe;2015;Funcionamento;Média Indicadores;;6.81;9º;
Banda Larga Fixa;GVT;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;7.57;4º;1
Banda Larga Fixa;NET;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;6.98;12º;2
Banda Larga Fixa;Oi;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;5.75;18º;3
Banda Larga Fixa;Total;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;6.6;11º;
Banda Larga Fixa;Total;SE;Sergipe;2015;Reparo e Instalação;Média Indicadores;;6.48;17º;
Banda Larga Fixa;GVT;SE;Sergipe;2015;Reparo e Instalação;Média Indicadores;;7.51;8º;
Banda Larga Fixa;NET;SE;Sergipe;2015;Reparo e Instalação;Média Indicadores;;7.38;8º;
Banda Larga Fixa;Oi;SE;Sergipe;2015;Reparo e Instalação;Média Indicadores;;5.52;17º;
Banda Larga Fixa;GVT;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;7.45;5º;1
Banda Larga Fixa;NET;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;7.28;3º;1
Banda Larga Fixa;Oi;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;5.9;18º;2
Banda Larga Fixa;Total;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;6.69;10º;
Telefonia Fixa;Total;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;6.08;12º;
Telefonia Fixa;Claro;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;6.63;10º;
Telefonia Fixa;GVT;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;7.07;9º;
Telefonia Fixa;Oi;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;5.48;19º;
Telefonia Fixa;Total;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;6.94;12º;
Telefonia Fixa;Claro;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;7.18;10º;
Telefonia Fixa;GVT;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;7.76;6º;
Telefonia Fixa;Oi;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;6.52;15º;
Telefonia Fixa;Total;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;5.85;15º;
Telefonia Fixa;Claro;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;6.24;13º;
Telefonia Fixa;GVT;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;6.9;4º;
Telefonia Fixa;Oi;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;5.36;21º;
Telefonia Fixa;Claro;SE;Sergipe;2015;Cobrança;Média Indicadores;;7.72;5º;1
Telefonia Fixa;GVT;SE;Sergipe;2015;Cobrança;Média Indicadores;;7.63;9º;1
Telefonia Fixa;Oi;SE;Sergipe;2015;Cobrança;Média Indicadores;;6.59;18º;2
Telefonia Fixa;Total;SE;Sergipe;2015;Cobrança;Média Indicadores;;7.08;13º;
Telefonia Fixa;Claro;SE;Sergipe;2015;Funcionamento;Média Indicadores;;8.21;3º;1
Telefonia Fixa;GVT;SE;Sergipe;2015;Funcionamento;Média Indicadores;;8.3;9º;1
Telefonia Fixa;Oi;SE;Sergipe;2015;Funcionamento;Média Indicadores;;7.75;9º;2
Telefonia Fixa;Total;SE;Sergipe;2015;Funcionamento;Média Indicadores;;7.97;8º;
Telefonia Fixa;Claro;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;7.28;8º;1
Telefonia Fixa;GVT;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;7.38;8º;1
Telefonia Fixa;Oi;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;6.11;19º;2
Telefonia Fixa;Total;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;6.66;16º;
Telefonia Fixa;Total;SE;Sergipe;2015;Reparo e Instalação;Média Indicadores;;6.89;10º;
Telefonia Fixa;Claro;SE;Sergipe;2015;Reparo e Instalação;Média Indicadores;;7.39;4º;
Telefonia Fixa;GVT;SE;Sergipe;2015;Reparo e Instalação;Média Indicadores;;7.6;9º;
Telefonia Fixa;Oi;SE;Sergipe;2015;Reparo e Instalação;Média Indicadores;;6.57;11º;
Telefonia Fixa;Claro;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;7.71;2º;1
Telefonia Fixa;GVT;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;7.54;8º;1
Telefonia Fixa;Oi;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;6.78;12º;2
Telefonia Fixa;Total;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;7.17;4º;
Telefonia Móvel Pós-paga;Total;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;5.12;25º;
Telefonia Móvel Pós-paga;Claro;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;6.64;1º;
Telefonia Móvel Pós-paga;Oi;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;5.01;17º;
Telefonia Móvel Pós-paga;Tim;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;6.08;13º;
Telefonia Móvel Pós-paga;Vivo;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;5.01;25º;
Telefonia Móvel Pós-paga;Total;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;6.35;23º;
Telefonia Móvel Pós-paga;Claro;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;7.29;1º;
Telefonia Móvel Pós-paga;Oi;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;5.99;17º;
Telefonia Móvel Pós-paga;Tim;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;6.9;7º;
Telefonia Móvel Pós-paga;Vivo;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;6.32;23º;
Telefonia Móvel Pós-paga;Total;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;5.53;18º;
Telefonia Móvel Pós-paga;Claro;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;6.23;1º;
Telefonia Móvel Pós-paga;Oi;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;5.17;11º;
Telefonia Móvel Pós-paga;Tim;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;5.98;4º;
Telefonia Móvel Pós-paga;Vivo;SE;Sergipe;2015;Capacidade de Resolução;Média Indicadores;;5.51;22º;
Telefonia Móvel Pós-paga;Claro;SE;Sergipe;2015;Cobrança;Média Indicadores;;7.47;3º;1
Telefonia Móvel Pós-paga;Tim;SE;Sergipe;2015;Cobrança;Média Indicadores;;7.38;10º;1
Telefonia Móvel Pós-paga;Oi;SE;Sergipe;2015;Cobrança;Média Indicadores;;6.53;15º;2
Telefonia Móvel Pós-paga;Vivo;SE;Sergipe;2015;Cobrança;Média Indicadores;;6.81;23º;2
Telefonia Móvel Pós-paga;Total;SE;Sergipe;2015;Cobrança;Média Indicadores;;6.84;21º;
Telefonia Móvel Pós-paga;Claro;SE;Sergipe;2015;Funcionamento;Média Indicadores;;6.96;7º;1
Telefonia Móvel Pós-paga;Tim;SE;Sergipe;2015;Funcionamento;Média Indicadores;;6.97;2º;1
Telefonia Móvel Pós-paga;Oi;SE;Sergipe;2015;Funcionamento;Média Indicadores;;6.53;9º;2
Telefonia Móvel Pós-paga;Vivo;SE;Sergipe;2015;Funcionamento;Média Indicadores;;6.35;23º;2
Telefonia Móvel Pós-paga;Total;SE;Sergipe;2015;Funcionamento;Média Indicadores;;6.43;18º;
Telefonia Móvel Pós-paga;Claro;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;7.06;3º;1
Telefonia Móvel Pós-paga;Tim;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;6.78;12º;1
Telefonia Móvel Pós-paga;Oi;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;6.21;13º;2
Telefonia Móvel Pós-paga;Vivo;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;6.41;23º;2
Telefonia Móvel Pós-paga;Total;SE;Sergipe;2015;Oferta e Contratação;Média Indicadores;;6.44;22º;
Telefonia Móvel Pós-paga;Claro;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;7.16;2º;1
Telefonia Móvel Pós-paga;Tim;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;7.03;3º;2
Telefonia Móvel Pós-paga;Oi;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;6.41;12º;3
Telefonia Móvel Pós-paga;Vivo;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;6.73;22º;3
Telefonia Móvel Pós-paga;Total;SE;Sergipe;2015;Satisfação Geral;Média Indicadores;;6.74;11º;
Telefonia Móvel Pré-paga;Total;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;5.61;19º;
Telefonia Móvel Pré-paga;Claro;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;6.59;8º;
Telefonia Móvel Pré-paga;Oi;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;5.51;20º;
Telefonia Móvel Pré-paga;Tim;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;6.49;5º;
Telefonia Móvel Pré-paga;Vivo;SE;Sergipe;2015;Atendimento Telefônico;Média Indicadores;;5.2;21º;
Telefonia Móvel Pré-paga;Total;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;6.59;17º;
Telefonia Móvel Pré-paga;Claro;SE;Sergipe;2015;Canais de Atendimento;Média Indicadores;;7.42;8º;
